Age,SLOCStandard,Readability,SimpleReadability,NVAR,NCOMP,Mcclure,McCabe,IndentSTD,MaximumBlockDepth,totalFanOut,Length,MaintainabilityIndex,SATD,Parameters,LocalVariables,ChangeAtMethodAge,NewAdditions,DiffSizes,EditDistances,CriticalEditDistances,TangledWMoveandFileRename,Buggycommiit,PotentiallyBuggycommit,RiskyCommit,file,Decision,Detection,result
1191,10#10#10#10#10#10,0.05273376405239105#0.05389555171132088#0.05750501900911331#0.05750501900911331#0.021318111568689346#0.020828185603022575,0.14913829461428268#0.1490371947009541#0.15378532909947995#0.15378532909947995#0.1553764013558117#0.19277370743756492,1#1#1#1#1#1,1#1#1#1#1#1,2#2#2#2#2#2,2#2#2#2#2#2,2.8#2.8#2.8#2.8#2.8#2.8,1#1#1#1#1#1,5#5#5#5#5#5,53.0#53.0#53.0#53.0#53.0#52.0,104.54479217529297#104.54479217529297#104.54479217529297#104.54479217529297#104.54479217529297#104.70681762695312,0#0#0#0#0#0,1#1#1#1#1#1,1#1#1#1#1#1,0#37#128#243#252#364,0#1#2#0#3#1,0#2#4#0#6#2,0#5#4#0#19#6,0#5#0#0#19#6,0#109#126#20#155#31,0#0#0#0#0#0,0#0#0#0#0#1,0#0#0#0#0#1,601.json,NotBuggy,NotBuggy,
843,4,0.6476373076438904,0.8826461487276389,0,0,0,1,2.0,0,1,20.0,125.64796447753906,0,1,0,0,0,0,0,0,0,0,0,0,894.json,NotBuggy,NotBuggy,
817,11,0.004586995579302311,2.3936849583349106E-7,5,6,11,5,3.09,2,6,118.0,97.25212860107422,0,1,2,0,0,0,0,0,0,0,0,0,1755.json,NotBuggy,NotBuggy,
1360,23#22#22#25#27#27#27#24#21#21#17#14#14#14#14#7,5.783208762295544E-4#1.2222422810737044E-4#2.771802246570587E-4#1.2515741400420666E-4#0.0#0.0#0.0#0.0#1.3769206998404115E-4#1.8031190847977996E-4#3.7140879430808127E-4#1.0232037311652675E-4#0.0#0.0#0.0#0.01218403410166502,2.5387415648996887E-6#8.665096659962437E-7#1.7737088739272444E-6#9.509629532637425E-9#3.869993136502366E-9#8.927528120216919E-9#8.949791744840236E-9#3.113962065608141E-8#1.0489815255763842E-7#1.804400096356055E-7#1.380950445654071E-6#1.0331556616143145E-8#1.0101922038614205E-8#9.971522160468693E-9#1.0051388371409685E-8#0.014335520153468203,4#4#4#5#5#5#5#4#4#4#3#4#4#4#4#1,4#4#4#5#5#5#5#5#4#4#3#4#4#4#4#1,8#8#8#10#10#10#10#9#8#8#6#8#8#8#8#2,5#5#5#6#6#6#6#6#5#5#4#5#5#5#5#2,7.46#6.99#6.99#6.72#6.96#3.98#3.98#4.16#3.52#3.52#3.39#2.8#2.8#2.8#2.8#2.56,2#2#2#2#2#2#2#2#2#2#2#1#1#1#1#1,15#15#15#18#20#20#20#19#16#16#13#14#14#14#14#6,134.0#137.0#134.0#163.0#173.0#173.0#173.0#166.0#152.0#150.0#130.0#143.0#143.0#143.0#143.0#62.0,84.7600326538086#85.334228515625#85.48015594482422#81.93588256835938#80.40512084960938#80.40512084960938#80.40512084960938#82.69621276855469#85.54757690429688#85.6472396850586#90.07625579833984#92.26527404785156#92.26527404785156#92.26527404785156#92.26527404785156#109.28382873535156,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,4#4#4#4#4#4#4#4#4#4#4#4#4#4#4#4,1#0#0#1#1#1#1#0#0#0#0#1#1#1#1#0,0#42#65#76#77#297#344#349#380#507#714#775#792#849#956#1128,0#3#8#5#8#22#1#13#8#1#2#8#4#2#2#5,0#7#16#7#14#44#2#28#19#2#8#19#8#4#4#17,0#150#111#206#195#219#7#532#362#11#182#285#27#10#8#469,0#109#113#210#175#0#7#501#364#11#160#274#27#10#8#474,0#19#125#26#5#126#344#251#19#38#392#70#227#122#227#68,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#1,0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#1,1668.json,NotBuggy,NotBuggy,
938,6#3,0.011569465510547161#0.03175106644630432,0.016960537070267297#0.7139290723945109,0#0,0#0,0#0,1#1,1.89#1.89,0#0,3#1,56.0#23.0,112.89320373535156#129.58164978027344,0#0,2#2,0#0,0#258,0#1,0#5,0#208,0#212,0#16,0#0,0#0,0#0,1297.json,NotBuggy,NotBuggy,
875,17#15#15#14,0.051223065704107285#0.042741596698760986#0.039298687130212784#0.03866499662399292,2.5076658551827256E-5#0.0669907802822244#0.06551024598133075#0.04194525934151291,2#0#0#0,1#0#0#0,3#0#0#0,4#1#1#1,3.85#8.51#8.51#8.8,2#1#1#1,3#2#2#2,110.0#66.0#66.0#66.0,90.66361236572266#96.45565032958984#96.45565032958984#97.57333374023438,0#0#0#0,3#3#3#3,2#0#0#0,0#294#294#360,0#9#1#1,0#22#2#2,0#438#6#19,0#393#6#7,0#14#3#367,0#0#0#1,0#0#0#1,0#0#0#1,1004.json,Buggy,NotBuggy,NotBuggy
1360,3#3,0.7942510843276978#0.7928308248519897,0.8179011354748267#0.9108483182702801,0#0,0#0,0#0,1#1,3.77#1.89,0#0,1#1,15.0#15.0,132.086669921875#132.086669921875,0#0,0#0,0#0,0#297,0#3,0#6,0#16,0#0,0#126,0#0,0#0,0#0,4745.json,NotBuggy,NotBuggy,
1001,10#10#5#4#4,0.7670280933380127#0.7819122672080994#0.5958852171897888#0.8009450435638428#0.8110729455947876,0.6298838282362544#0.5790653958621066#0.3558485237469381#0.9560971503658103#0.9842817755685063,1#1#0#0#0,1#1#0#0#0,2#2#0#0#0,2#2#1#1#1,2.8#2.8#1.96#2.0#2.0,1#1#0#0#0,5#4#5#2#2,51.0#52.0#40.0#20.0#18.0,104.62786102294922#104.52688598632812#117.59646606445312#125.64796447753906#126.4781494140625,0#0#0#0#0,0#0#0#0#0,1#1#1#0#0,0#62#86#104#210,0#2#4#1#1,0#4#14#4#2,0#37#249#123#24,0#37#168#106#24,0#17#13#15#77,0#0#0#0#0,0#0#0#0#0,0#0#0#0#0,5202.json,NotBuggy,NotBuggy,
1256,8#8#9#9#10#10#12#13#13#13#13#13#13#13,0.10433840751647949#0.11296813189983368#0.004070388153195381#0.004087343811988831#0.006587313953787088#0.006867554504424334#0.0402405746281147#0.0015992847038432956#0.0011818651109933853#0.001069333404302597#0.0011561375577002764#0.0011561375577002764#0.0011873487383127213#0.0011002555256709456,0.021617598051109698#0.013464663130441184#3.823225732858004E-4#3.890069597143837E-4#6.696749040994998E-4#6.797255663565909E-4#1.3250119160601413E-4#1.3446598219389967E-5#4.507171310350452E-6#4.447034499287217E-6#4.46128596122724E-6#4.450629616266092E-6#4.445957016866732E-6#4.4485446280096066E-6,1#1#2#2#2#2#2#2#2#2#2#2#2#2,1#1#2#2#2#2#2#2#2#2#2#2#2#2,2#2#4#4#4#4#4#4#4#4#4#4#4#4,2#2#3#3#3#3#3#3#3#3#3#3#3#3,5.66#5.66#3.14#3.14#3.67#3.67#3.37#3.37#3.37#3.37#3.37#3.37#3.37#3.37,1#1#1#1#1#1#1#1#1#1#1#1#1#1,2#2#4#4#4#4#4#7#7#7#7#7#7#7,55.0#57.0#78.0#78.0#78.0#78.0#93.0#104.0#109.0#109.0#109.0#109.0#109.0#109.0,107.74358367919922#107.4601058959961#103.47760772705078#103.47760772705078#101.77076721191406#101.77076721191406#97.82726287841797#95.8451156616211#95.56830596923828#95.56830596923828#95.56830596923828#95.56830596923828#95.56830596923828#95.56830596923828,0#0#0#0#0#0#1#0#0#0#0#0#0#0,4#4#4#4#4#4#4#4#4#4#4#4#4#4,1#1#1#1#1#1#2#2#2#2#2#2#2#2,0#66#102#106#193#317#378#379#379#381#704#741#742#758,0#2#9#1#6#1#5#3#2#1#2#1#1#1,0#4#18#2#11#2#7#6#4#2#4#2#2#2,0#36#247#6#25#15#195#104#108#34#12#7#11#13,0#36#197#6#0#15#147#87#108#34#12#7#11#13,0#78#109#124#126#6#14#16#11#11#46#367#48#15,0#0#0#0#0#0#0#0#0#0#0#1#0#0,0#0#0#0#0#0#0#1#1#0#0#1#0#1,0#0#0#0#0#0#0#1#1#0#0#1#0#1,1012.json,Buggy,NotBuggy,NotBuggy
796,5#4,0.45452243089675903#0.3816260099411011,0.8769341515494242#0.8866386852218364,0#0,0#0,0#0,1#1,1.96#2.0,0#0,1#0,21.0#18.0,121.6568603515625#126.19583892822266,0#0,0#0,0#0,0#123,0#0,0#1,0#22,0#18,0#112,0#0,0#0,0#0,2482.json,NotBuggy,NotBuggy,
1172,15#13#13#3#3#3#3#3#3#3#3#3#3#5#6#8,0.03308192640542984#0.05328049510717392#0.05328049510717392#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.004210329614579678#0.035193026065826416#0.053040724247694016,6.514180424655144E-5#1.1370791060522835E-4#1.1370791060522835E-4#0.005472422206251588#0.002499882750272478#0.0052821927188083425#0.0052821927188083425#0.005145790771502391#0.005095942620316893#0.005095942620316893#0.005095942620316893#0.005095942620316893#0.005145790771502391#0.019267377377208975#0.03926946593824755#0.06294235890419624,1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0,1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0,2#2#2#0#0#0#0#0#0#0#0#0#0#0#0#0,2#2#2#1#1#1#1#1#1#1#1#1#1#1#1#1,4.57#2.22#2.22#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#1.89#4.66#4.27#4.44,1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0,5#7#7#1#1#1#1#1#1#1#1#1#1#1#1#1,100.0#93.0#93.0#50.0#54.0#50.0#50.0#50.0#50.0#50.0#50.0#50.0#50.0#50.0#46.0#49.0,93.80665588378906#96.56131744384766#96.56131744384766#124.2608871459961#123.8147201538086#124.2608871459961#124.2608871459961#124.2608871459961#124.2608871459961#124.2608871459961#124.2608871459961#124.2608871459961#124.2608871459961#115.98551177978516#113.46548461914062#108.47650146484375,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,2#2#2#2#2#2#2#2#2#2#2#2#2#2#2#2,3#3#3#0#0#0#0#0#0#0#0#0#0#0#0#0,0#1#1#3#213#452#588#591#592#633#633#647#662#692#780#785,0#2#0#2#1#1#0#1#1#0#0#0#1#0#4#4,0#6#0#15#2#2#0#2#2#0#0#0#2#0#8#6,0#201#0#359#18#18#0#28#5#0#0#0#5#29#148#109,0#158#0#315#18#18#0#28#5#0#0#0#5#0#142#91,0#1#0#2#9#4#0#9#7#5#2#12#26#1#8#20,0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0,0#0#1#1#0#0#0#0#0#0#1#1#0#0#0#0,0#0#1#1#0#0#0#0#0#0#1#1#0#0#0#0,5494.json,Buggy,Buggy,Buggy
1360,3#3#3#3#3#3#4#4#4#4#4,0.6602647304534912#0.5864754319190979#0.9224737286567688#0.9218514561653137#0.9218514561653137#0.8635000586509705#0.5091007947921753#0.49616748094558716#0.5076186060905457#0.5110767483711243#0.5105827450752258,0.9669979843190898#0.967879628387247#0.8409928674945217#0.9197923427449347#0.9197923427449347#0.876233831248526#0.25977522604090186#0.27012970668128516#0.26544426474075955#0.24208643980532402#0.25356160235373154,0#0#0#0#0#0#1#1#1#1#1,0#0#0#0#0#0#1#1#1#1#1,0#0#0#0#0#0#2#2#2#2#2,1#1#1#1#1#1#2#2#2#2#2,1.89#1.89#3.77#1.89#1.89#1.89#2.0#2.0#2.0#2.0#2.0,0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#1#1#1#1#1,12.0#12.0#14.0#14.0#14.0#17.0#34.0#34.0#34.0#34.0#34.0,133.59722900390625#133.59722900390625#132.4454345703125#132.4454345703125#132.4454345703125#131.1535186767578#121.9708480834961#121.9708480834961#121.9708480834961#121.9708480834961#121.9708480834961,0#0#0#0#0#0#0#0#0#0#0,0#0#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0#0,0#2#65#297#344#402#773#792#956#965#1128,0#1#3#3#0#1#1#1#1#1#1,0#2#6#6#0#2#1#2#2#2#2,0#12#58#16#0#6#89#8#10#16#11,0#12#32#0#0#6#94#8#10#16#11,0#17#125#126#344#12#8#227#227#35#68,0#0#0#0#0#0#0#0#0#0#0,0#0#1#0#0#0#0#0#0#0#1,0#0#1#0#0#0#0#0#0#0#1,3402.json,NotBuggy,NotBuggy,
939,7#7#7,0.4054170548915863#0.30219149589538574#0.30219149589538574,0.03177723273838028#0.03174473012598176#0.03174473012598176,0#0#0,0#0#0,0#0#0,1#1#1,1.81#1.81#1.81,0#0#0,4#5#5,52.0#52.0#52.0,110.3307113647461#110.3307113647461#110.3307113647461,0#0#0,1#1#1,2#2#2,0#257#278,0#1#0,0#2#0,0#7#0,0#7#0,0#203#24,0#0#0,0#0#1,0#0#1,1383.json,NotBuggy,NotBuggy,
1011,14#17#19#18#18#18,0.017747512087225914#0.009551556780934334#0.05689365044236183#0.03188764303922653#0.03185926377773285#0.03370928391814232,4.591526535246308E-5#1.5659850098839536E-7#4.180584374870164E-6#3.583824309744259E-6#3.5551650936051442E-6#3.5911508798528875E-6,3#3#3#3#3#3,3#3#3#3#3#3,6#6#6#6#6#6,3#3#3#3#3#3,4.49#4.12#3.97#4.07#4.07#4.07,2#2#2#2#2#2,10#13#10#11#11#11,102.0#133.0#129.0#126.0#126.0#126.0,94.65042877197266#89.88187408447266#88.23880767822266#89.261474609375#89.261474609375#89.261474609375,0#0#0#0#0#0,0#0#0#0#0#0,2#4#5#4#4#4,0#213#241#260#499#606,0#5#11#1#1#1,0#7#16#4#2#2,0#227#112#65#5#4,0#209#101#61#5#4,0#1#121#2#122#227,0#0#0#0#0#0,0#1#0#1#0#0,0#1#0#1#0#0,2791.json,NotBuggy,NotBuggy,
1360,6#6#8#8#8#5#5#3#3#3,0.3262556493282318#0.3254314959049225#0.5209144353866577#0.6040984392166138#0.6076684594154358#0.31014665961265564#0.19231879711151123#0.4970897436141968#0.4970897436141968#0.4892508089542389,0.2031325835422065#0.19107199776206754#0.4385299085200529#0.6555698985024238#0.7960779424776955#0.2167119597430754#0.09630977275591973#0.7419461859046487#0.7419461859046487#0.7433707786828269,0#0#0#0#0#1#1#0#0#0,0#0#0#0#0#1#1#0#0#0,0#0#0#0#0#2#2#0#0#0,1#1#1#1#1#2#2#1#1#1,3.77#3.77#5.29#5.29#2.83#1.96#1.96#1.89#1.89#1.89,0#0#1#1#1#0#0#0#0#0,4#4#4#3#3#1#1#1#1#1,39.0#39.0#38.0#34.0#34.0#37.0#42.0#23.0#23.0#23.0,114.91886901855469#114.91886901855469#110.39348602294922#111.13472747802734#111.13472747802734#117.58263397216797#116.81198120117188#129.34671020507812#129.34671020507812#129.34671020507812,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,1#1#0#0#0#1#1#0#0#0,0#65#156#163#297#344#402#591#595#595,0#2#5#1#5#4#2#1#0#1,0#4#8#2#10#11#4#4#0#2,0#30#64#14#33#139#9#93#0#8,0#30#55#14#0#122#10#105#0#8,0#125#5#4#126#344#12#121#12#21,0#0#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#0#1#0,0#1#0#0#0#0#0#0#1#0,2821.json,NotBuggy,NotBuggy,
1023,3,0.626815915107727,0.7625239083751555,0,0,0,1,1.89,0,1,19.0,130.45266723632812,0,1,0,0,0,0,0,0,0,0,0,0,4883.json,NotBuggy,NotBuggy,
1284,3#3#3,0.6865676045417786#0.6865676045417786#0.6865676045417786,0.8830870206718364#0.8830870206718364#0.8830870206718364,0#0#0,0#0#0,0#0#0,1#1#1,1.89#1.89#1.89,0#0#0,1#1#1,16.0#16.0#16.0,131.60296630859375#131.60296630859375#131.60296630859375,0#0#0,0#0#0,0#0#0,0#221#268,0#0#0,0#0#0,0#0#0,0#0#0,0#126#344,0#0#0,0#0#0,0#0#0,4028.json,NotBuggy,NotBuggy,
880,7#7,0.005679495632648468#0.005679495632648468,0.0072708178614677085#0.0072708178614677085,0#0,0#0,0#0,1#1,1.81#1.81,0#0,7#7,64.0#64.0,109.57225036621094#109.57225036621094,0#0,2#2,1#1,0#2,0#0,0#0,0#0,0#0,0#14,0#0,0#0,0#0,955.json,NotBuggy,NotBuggy,
1297,8#14#14#44#44#44#44#44#44#44#44#44#44#43#46#46,0.8241487145423889#0.0770169347524643#0.0770169347524643#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0,0.03689492152124453#0.0012184854775990285#0.0012561113415522464#5.378323720167721E-12#5.386181265126611E-12#2.1477302290589E-11#5.3533657853701104E-14#5.3533657853701104E-14#6.507061621413652E-14#6.704332303545477E-14#6.801607617583743E-14#1.6887370197033986E-12#6.801607617583743E-14#5.8759507908904E-13#2.820888749429616E-17#2.820894124986567E-17,0#1#1#7#7#7#7#7#7#7#7#7#7#7#7#7,0#1#1#8#8#8#8#8#8#8#8#8#8#8#9#9,0#2#2#15#15#15#15#15#15#15#15#15#15#15#16#16,1#2#2#9#9#9#9#9#9#9#9#9#9#9#10#10,3.46#9.42#9.42#15.66#15.66#7.92#7.92#7.92#7.92#7.92#7.92#7.92#7.92#7.9#7.73#7.73,0#1#1#4#4#4#4#4#4#4#4#4#4#4#4#4,2#4#4#14#14#14#15#15#15#15#15#15#15#15#20#20,59.0#90.0#90.0#262.0#262.0#262.0#284.0#284.0#283.0#283.0#283.0#273.0#283.0#275.0#320.0#320.0,107.66061401367188#95.80579376220703#95.80579376220703#69.72633361816406#69.72633361816406#69.72633361816406#69.1273422241211#69.1273422241211#69.14568328857422#69.14568328857422#69.14568328857422#69.45792388916016#69.14568328857422#69.76614379882812#67.4034423828125#67.4034423828125,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,3#2#2#3#3#3#4#4#4#4#4#3#4#3#3#3,2#2#2#3#3#3#3#3#3#3#3#3#3#3#4#4,0#0#12#109#143#234#417#422#502#629#629#701#702#709#1043#1086,0#14#2#47#2#48#5#0#1#1#1#3#3#3#5#1,0#21#4#60#4#96#10#0#2#2#2#6#6#7#6#2,0#385#10#1229#31#755#90#0#5#26#14#55#55#96#281#7,0#389#10#1111#31#0#90#0#5#26#14#55#55#76#256#7,0#13#12#5#109#126#29#0#6#20#9#61#68#91#2#163,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0,0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0,0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0,919.json,NotBuggy,NotBuggy,
761,6,0.9527047276496887,0.8286985468424904,1,1,2,2,2.75,0,2,30.0,116.21601867675781,0,0,0,0,0,0,0,0,0,0,0,0,3116.json,NotBuggy,NotBuggy,
843,3,0.7343507409095764,0.8926083921985921,0,0,0,1,1.89,0,1,16.0,131.60296630859375,0,0,0,0,0,0,0,0,0,0,0,0,3169.json,NotBuggy,NotBuggy,
790,3,0.44889765977859497,0.9661021688208464,0,0,0,1,1.89,0,0,15.0,132.25152587890625,0,0,0,0,0,0,0,0,0,0,0,0,5204.json,NotBuggy,NotBuggy,
1360,9#9,0.4651118516921997#0.4808821380138397,0.0633628403009395#0.19583604913539687,1#1,1#1,2#2,2#2,5.33#2.67,1#1,2#2,54.0#54.0,106.15443420410156#106.15443420410156,0#0,2#2,1#1,0#297,0#9,0#18,0#76,0#0,0#126,0#0,0#0,0#0,4741.json,NotBuggy,NotBuggy,
1318,12#12#12#3#4#4#4#4#4#4,0.09104369580745697#0.08187293261289597#0.08627718687057495#0.2159162014722824#0.001057069981470704#0.0019333702512085438#0.004847373813390732#0.005529235117137432#0.007254608906805515#0.01398079190403223,0.026712876131050153#0.025699502989773363#0.0266684911825449#0.3121208468836705#0.03927214442663452#0.03686030237934046#0.09143628046449813#0.09043744739852096#0.09208216358894261#0.09012134092167844,1#1#1#0#0#0#0#0#0#0,2#2#2#0#0#0#0#0#0#0,3#3#3#0#0#0#0#0#0#0,3#3#3#1#1#1#1#1#1#1,2.56#2.56#2.56#1.89#2.0#2.0#2.0#2.0#2.0#2.0,2#2#2#0#0#0#0#0#0#0,3#3#3#2#3#3#2#2#2#2,67.0#67.0#67.0#26.0#40.0#40.0#36.0#36.0#36.0#36.0,99.82103729248047#99.82103729248047#99.82103729248047#128.3351287841797#121.02215576171875#121.02215576171875#121.69290161132812#121.69290161132812#121.69290161132812#121.69290161132812,0#0#0#0#0#0#0#0#0#0,2#2#2#1#1#1#1#1#1#1,2#2#2#0#0#0#0#0#0#0,0#2#255#465#475#482#549#663#731#1086,0#1#2#2#2#2#2#1#1#3,0#2#4#13#3#4#4#2#2#6,0#9#4#302#68#36#39#10#16#47,0#9#0#266#72#2#31#10#16#47,0#5#126#38#218#2#121#99#21#68,0#1#0#0#0#0#0#0#0#0,0#1#0#0#0#0#0#1#0#1,0#1#0#0#0#0#0#1#0#1,1950.json,Buggy,Buggy,Buggy
1016,3#3#3#3#3#3,0.8052859902381897#0.8183627724647522#0.30680006742477417#0.4898700416088104#0.8267117738723755#0.7267594933509827,0.8633902138879465#0.799844972006658#0.525720810850553#0.7058966163004708#0.8023751982412991#0.6283648486199362,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1#1#1#1#1#1,1.89#1.89#1.89#1.89#1.89#1.89,0#0#0#0#0#0,0#0#1#0#0#1,14.0#20.0#25.0#22.0#20.0#25.0,132.4454345703125#130.44261169433594#128.8092498779297#129.69032287597656#130.44261169433594#129.0255889892578,0#0#0#0#0#0,1#1#1#1#1#1,0#0#0#0#0#0,0#5#172#220#370#473,0#2#1#1#1#1,0#4#2#2#2#2,0#89#26#12#16#7,0#68#27#11#16#7,0#251#218#9#392#55,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,2642.json,NotBuggy,NotBuggy,
924,5#6#8,0.22524912655353546#0.1910584270954132#0.12238083779811859,0.9506616723051062#0.9443870487185828#0.9046081725272699,0#0#0,0#0#0,0#0#0,1#1#1,1.96#1.89#1.73,0#0#0,3#4#6,18.0#21.0#28.0,123.02808380126953#119.1080322265625#112.5468521118164,0#0#0,0#0#0,0#0#0,0#12#147,0#1#3,0#1#4,0#31#80,0#27#72,0#22#6,0#0#0,0#0#0,0#0#0,4762.json,NotBuggy,NotBuggy,
798,3,0.8714715838432312,0.9505825888150663,0,0,0,1,1.89,0,0,14.0,132.79563903808594,0,1,0,0,0,0,0,0,0,0,0,0,1455.json,NotBuggy,NotBuggy,
1360,6#6#6#6#6#5#5#5#4#4,0.11077520996332169#0.11077520996332169#0.12563294172286987#0.07710240036249161#0.08260928094387054#0.019930077716708183#0.009730823338031769#0.25958696007728577#0.5494613647460938#0.5494613647460938,0.021093591097014825#0.021093591097014825#0.012307446496072667#0.012514927152139246#0.022196464368372644#0.24125721206345385#0.18933017331464397#0.7299911034067488#0.8769318134392415#0.8846088795408233,1#1#1#1#1#0#0#0#0#0,1#1#1#1#1#0#0#0#0#0,2#2#2#2#2#0#0#0#0#0,2#2#2#2#2#1#1#1#1#1,3.77#3.77#3.77#3.77#1.89#1.96#1.96#1.96#2.0#2.0,0#0#0#0#0#0#0#0#0#0,4#4#5#5#5#3#3#1#0#0,49.0#49.0#52.0#52.0#52.0#36.0#38.0#29.0#22.0#22.0,113.1683349609375#113.1683349609375#112.80226135253906#112.80226135253906#112.80226135253906#118.2886962890625#118.0075454711914#119.76210021972656#124.91740417480469#124.91740417480469,0#0#0#0#0#0#0#0#0#0,1#1#1#1#1#1#1#1#1#1,0#0#0#0#0#0#0#0#0#0,0#65#76#83#297#344#352#591#756#849,0#0#1#1#6#3#1#2#0#1,0#0#2#2#12#7#2#4#1#2,0#0#12#2#43#151#5#94#39#1,0#0#12#2#0#149#5#93#35#1,0#125#26#49#126#344#103#121#33#122,0#0#0#0#0#0#1#0#0#0,0#1#0#0#0#0#1#0#0#0,0#1#0#0#0#0#1#0#0#0,2841.json,Buggy,Buggy,Buggy
761,3#3,0.6806976199150085#0.6926317811012268,0.8358973962182917#0.8253440843811082,0#0,0#0,0#0,1#1,1.89#1.89,0#0,1#1,18.0#18.0,130.85629272460938#130.85629272460938,0#0,1#1,0#0,0#107,0#1,0#2,0#7,0#7,0#60,0#0,0#0,0#0,2220.json,NotBuggy,NotBuggy,
1360,8#8#8#8#7#7#3,0.8380229473114014#0.8380229473114014#0.8155736923217773#0.8137193322181702#0.07453199476003647#0.14212961494922638#0.04251934960484505,0.6743329611258403#0.6743329611258403#0.667606423230182#0.8762252793175735#0.07147474764480771#0.1397442116864981#0.23247887359324887,1#1#1#1#1#1#0,1#1#1#1#2#2#0,2#2#2#2#3#3#0,2#2#2#2#3#3#1,6.24#6.24#6.24#3.12#3.02#3.02#1.89,1#1#1#1#1#1#0,4#4#4#4#5#3#5,34.0#34.0#34.0#34.0#52.0#48.0#33.0,110.90472412109375#110.90472412109375#110.90472412109375#110.90472412109375#110.32131958007812#110.80765533447266#127.26919555664062,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#65#76#297#344#421#609,0#0#1#9#4#1#1,0#0#2#18#10#2#6,0#0#5#69#140#69#145,0#0#5#0#146#70#152,0#125#26#126#344#155#2,0#0#0#0#0#0#0,0#1#0#0#0#0#1,0#1#0#0#0#0#1,896.json,NotBuggy,NotBuggy,
843,18#21#21#22#22#22,0.021722421050071716#0.029300037771463394#0.0297231562435627#0.008869791403412819#0.011014103889465332#6.698679062537849E-4,7.894605288984139E-5#0.0011987704108103727#0.001177863081417746#5.172132595365781E-5#1.2697286236950338E-4#5.136994218099789E-6,1#1#1#1#1#1,3#3#3#3#3#3,4#4#4#4#4#4,5#5#5#5#5#5,4.19#4.18#4.18#4.18#4.18#4.18,2#2#2#2#2#2,7#6#6#6#6#6,106.0#102.0#102.0#119.0#115.0#130.0,89.9815902709961#87.78533172607422#87.78533172607422#86.12916564941406#86.33959197998047#85.63774108886719,0#0#0#0#0#0,1#1#1#1#1#2,2#2#2#2#2#2,0#74#189#197#256#278,0#2#1#7#4#5,0#4#2#13#8#10,0#95#7#132#20#113,0#31#7#128#20#117,0#121#60#392#21#122,0#0#0#0#0#0,0#0#0#0#0#0,0#0#0#0#0#0,1957.json,NotBuggy,NotBuggy,
980,9#3#3#3#3#3#3,0.05653099715709686#0.02355937846004963#9.650420979596674E-4#0.001027832506224513#0.001027832506224513#0.001027832506224513#0.0014487863518297672,0.05171688611544931#0.2909945546983094#0.12194452720558609#0.12265013971469188#0.12265013971469188#0.12265013971469188#0.1249562533900831,0#0#0#0#0#0#0,0#0#0#0#0#0#0,0#0#0#0#0#0#0,1#1#1#1#1#1#1,2.95#1.89#1.89#1.89#1.89#1.89#1.89,1#0#0#0#0#0#0,4#1#1#1#1#1#1,55.0#29.0#35.0#35.0#35.0#35.0#35.0,106.01560974121094#127.8512954711914#126.63631439208984#126.63631439208984#126.63631439208984#126.63631439208984#126.63631439208984,0#0#0#0#0#0#0,3#3#4#4#4#4#4,1#0#0#0#0#0#0,0#22#32#41#145#191#465,0#1#2#1#0#0#1,0#8#4#2#0#0#2,0#165#40#10#0#0#12,0#140#41#10#0#0#7,0#16#20#155#6#0#367,0#0#0#0#0#0#1,0#0#0#0#0#0#1,0#0#0#0#0#0#1,566.json,Buggy,NotBuggy,NotBuggy
